unit,time,predicted_RUL
69,42,152.75
69,43,152.35
69,44,158.92
69,45,167.52
69,46,163.82
69,47,157.03
69,48,156.4
69,49,146.08
69,50,167.35
69,51,157.38
69,52,150.01
69,53,137.32
69,54,140.21
70,5,157.73
70,6,161.85
70,7,159.88
70,8,160.44
70,9,139.43
70,10,140.08
70,11,142.98
70,12,154.49
70,13,146.0
70,14,164.8
70,15,168.41
70,16,149.29
70,17,160.65
70,18,154.44
70,19,162.38
70,20,143.17
70,21,142.54
70,22,129.68
70,23,150.39
70,24,147.33
70,25,146.29
70,26,146.69
70,27,162.07
70,28,168.97
70,29,149.48
70,30,152.73
70,31,157.7
70,32,163.6
70,33,163.18
70,34,159.21
70,35,189.25
70,36,179.93
70,37,180.47
70,38,151.58
70,39,144.48
70,40,160.09
70,41,159.93
70,42,143.03
70,43,145.54
70,44,142.45
70,45,140.61
70,46,150.2
70,47,153.08
70,48,137.99
70,49,127.83
70,50,148.41
70,51,141.86
70,52,145.57
70,53,153.1
70,54,155.67
70,55,172.94
70,56,173.63
70,57,174.14
70,58,141.75
70,59,156.62
70,60,130.92
70,61,123.83
70,62,132.39
70,63,127.21
70,64,135.78
70,65,135.05
70,66,127.31
70,67,123.55
70,68,131.94
70,69,167.06
70,70,157.83
70,71,165.35
70,72,155.58
70,73,161.15
70,74,168.78
70,75,136.52
70,76,140.1
70,77,136.27
70,78,140.46
70,79,157.18
70,80,161.41
70,81,156.04
70,82,144.15
70,83,142.01
70,84,133.69
70,85,128.59
70,86,136.37
70,87,139.28
70,88,146.22
70,89,130.18
70,90,132.37
70,91,130.05
70,92,130.42
70,93,132.4
70,94,131.0
70,95,121.3
70,96,120.8
70,97,125.56
70,98,138.39
70,99,124.57
70,100,135.78
70,101,128.93
70,102,129.7
70,103,134.16
70,104,138.44
70,105,122.03
70,106,126.35
70,107,144.44
70,108,117.21
70,109,127.39
70,110,135.61
70,111,146.15
70,112,150.28
70,113,133.82
70,114,134.06
70,115,135.06
70,116,136.15
70,117,121.04
70,118,120.4
70,119,129.19
70,120,135.33
70,121,133.71
70,122,126.55
70,123,124.72
70,124,135.95
70,125,124.45
70,126,141.76
70,127,140.63
70,128,131.88
70,129,125.4
70,130,117.42
70,131,138.17
70,132,134.57
70,133,130.86
70,134,131.98
70,135,123.02
70,136,113.49
70,137,113.98
70,138,121.23
70,139,117.82
70,140,116.79
70,141,128.2
70,142,147.53
70,143,130.09
70,144,125.31
70,145,132.12
70,146,119.09
70,147,133.04
70,148,136.59
70,149,130.83
70,150,141.54
70,151,127.54
70,152,114.33
71,5,175.38
71,6,157.93
71,7,153.34
71,8,166.45
71,9,133.46
71,10,138.78
71,11,143.7
71,12,146.19
71,13,150.92
71,14,158.44
71,15,134.42
71,16,136.95
71,17,135.29
71,18,136.4
71,19,134.6
71,20,138.87
71,21,136.74
71,22,130.07
71,23,134.89
71,24,127.74
71,25,139.0
71,26,133.45
71,27,131.5
71,28,145.07
71,29,143.07
71,30,140.44
71,31,136.2
71,32,149.55
71,33,157.63
71,34,147.12
71,35,143.3
71,36,158.01
71,37,157.09
71,38,147.76
71,39,144.16
71,40,132.8
71,41,131.45
71,42,145.2
71,43,146.9
71,44,141.6
71,45,143.39
71,46,136.01
71,47,133.59
71,48,145.35
71,49,145.68
71,50,144.53
71,51,143.43
71,52,131.85
71,53,145.93
71,54,133.81
71,55,138.76
71,56,117.76
71,57,136.33
71,58,134.24
71,59,127.17
71,60,148.68
71,61,148.48
71,62,134.02
71,63,153.63
71,64,145.77
71,65,150.16
71,66,141.32
71,67,130.51
71,68,143.22
72,5,158.51
72,6,160.08
72,7,171.02
72,8,148.55
72,9,146.29
72,10,139.75
72,11,138.31
72,12,146.73
72,13,153.1
72,14,152.33
72,15,163.2
72,16,181.04
72,17,167.01
72,18,166.64
72,19,162.24
72,20,157.17
72,21,153.67
72,22,151.32
72,23,165.84
72,24,147.24
72,25,146.16
72,26,156.29
72,27,171.95
72,28,155.54
72,29,162.84
72,30,153.77
72,31,146.51
72,32,151.31
72,33,152.04
72,34,150.35
72,35,134.96
72,36,137.31
72,37,132.21
72,38,144.06
72,39,155.52
72,40,148.59
72,41,147.61
72,42,155.41
72,43,138.31
72,44,130.86
72,45,137.12
72,46,142.46
72,47,136.98
72,48,131.37
72,49,139.49
72,50,135.6
72,51,141.32
72,52,130.14
72,53,133.73
72,54,151.39
72,55,149.18
72,56,142.33
72,57,155.2
72,58,145.41
72,59,129.22
72,60,144.46
72,61,121.08
72,62,134.1
72,63,139.34
72,64,149.14
72,65,150.77
72,66,149.61
72,67,130.78
72,68,152.33
72,69,131.66
72,70,135.15
72,71,139.88
72,72,130.61
72,73,122.6
72,74,126.68
72,75,141.2
72,76,128.38
72,77,136.73
72,78,163.79
72,79,123.83
72,80,149.69
72,81,130.2
72,82,130.81
72,83,130.81
72,84,141.16
72,85,128.53
72,86,120.78
72,87,131.27
72,88,122.57
72,89,149.53
72,90,117.51
72,91,110.15
72,92,145.89
72,93,111.18
72,94,139.68
72,95,153.3
72,96,151.35
72,97,152.76
72,98,138.33
72,99,132.73
72,100,134.34
72,101,121.42
72,102,94.59
72,103,101.31
72,104,112.39
72,105,125.34
72,106,108.14
72,107,112.5
72,108,120.76
72,109,113.66
72,110,136.8
72,111,132.18
72,112,133.75
72,113,135.93
72,114,134.66
72,115,125.95
72,116,118.0
72,117,129.93
72,118,115.02
72,119,100.37
72,120,104.15
72,121,104.21
72,122,103.28
72,123,102.41
72,124,92.75
72,125,96.16
72,126,101.75
72,127,118.98
72,128,118.82
72,129,112.89
72,130,110.83
72,131,74.36
73,5,205.42
73,6,204.61
73,7,213.4
73,8,208.24
73,9,190.7
73,10,191.18
73,11,185.49
73,12,187.49
73,13,185.22
73,14,194.7
73,15,193.76
73,16,190.95
73,17,202.35
73,18,188.1
73,19,186.37
73,20,190.81
73,21,191.09
73,22,200.44
73,23,193.96
73,24,189.22
73,25,176.36
73,26,183.88
73,27,170.26
73,28,192.04
73,29,187.19
73,30,204.48
73,31,203.5
73,32,216.44
73,33,208.24
73,34,205.59
73,35,213.29
73,36,189.71
73,37,211.41
73,38,218.67
73,39,198.27
73,40,184.44
73,41,188.41
73,42,181.71
73,43,186.06
73,44,211.91
73,45,203.06
73,46,199.42
73,47,171.13
73,48,172.18
73,49,185.85
73,50,182.37
73,51,196.27
73,52,202.32
73,53,213.6
73,54,206.43
73,55,192.46
73,56,188.44
73,57,199.3
73,58,202.24
73,59,187.19
73,60,199.31
73,61,184.8
73,62,194.11
73,63,219.5
73,64,173.42
73,65,200.7
73,66,198.82
73,67,195.19
73,68,180.33
73,69,176.17
73,70,184.94
73,71,182.58
73,72,179.51
73,73,187.2
73,74,183.91
73,75,178.15
73,76,209.58
73,77,197.37
73,78,176.41
73,79,196.31
73,80,161.0
73,81,186.48
73,82,201.11
73,83,188.24
73,84,162.0
73,85,148.91
73,86,174.02
73,87,159.17
73,88,175.64
73,89,164.24
73,90,165.47
73,91,169.92
73,92,162.07
73,93,175.27
73,94,181.19
73,95,182.66
73,96,161.68
73,97,176.52
73,98,170.27
73,99,186.88
73,100,194.6
73,101,168.07
73,102,170.41
73,103,147.17
73,104,155.91
73,105,166.31
73,106,170.58
73,107,165.09
73,108,157.52
73,109,151.37
73,110,157.9
73,111,153.56
73,112,160.32
74,5,165.57
74,6,172.63
74,7,156.28
74,8,167.71
74,9,176.64
74,10,192.13
74,11,177.3
74,12,192.01
74,13,183.38
74,14,174.85
74,15,183.27
74,16,179.32
74,17,166.98
74,18,154.61
74,19,162.08
74,20,160.5
74,21,160.07
74,22,134.76
74,23,147.33
74,24,160.13
74,25,139.98
74,26,135.15
74,27,147.35
74,28,147.18
74,29,148.08
74,30,136.28
74,31,170.68
74,32,179.28
74,33,183.08
74,34,189.65
74,35,200.75
74,36,162.99
74,37,175.56
74,38,171.34
74,39,168.13
74,40,170.69
74,41,191.06
74,42,176.66
74,43,166.78
74,44,175.29
74,45,153.74
74,46,161.95
74,47,143.59
74,48,133.64
74,49,147.54
74,50,147.76
74,51,143.49
74,52,148.67
74,53,156.7
74,54,164.7
74,55,166.26
74,56,155.98
74,57,165.26
74,58,147.55
74,59,139.71
74,60,152.54
74,61,154.16
74,62,131.9
74,63,136.0
74,64,141.68
74,65,134.29
74,66,148.16
74,67,159.76
74,68,149.44
74,69,143.77
74,70,153.08
74,71,142.54
74,72,132.16
74,73,135.44
74,74,127.55
74,75,124.81
74,76,134.1
74,77,135.73
74,78,147.99
74,79,131.91
74,80,158.06
74,81,125.71
74,82,124.26
74,83,128.9
74,84,139.3
74,85,132.24
74,86,136.85
74,87,142.39
74,88,147.9
74,89,142.64
74,90,141.19
74,91,137.64
74,92,132.54
74,93,118.57
74,94,139.27
74,95,134.32
74,96,124.23
74,97,112.3
74,98,107.34
74,99,115.33
74,100,136.72
74,101,134.09
74,102,137.62
74,103,131.14
74,104,127.26
74,105,131.61
74,106,136.15
74,107,125.71
74,108,131.23
74,109,133.07
74,110,145.53
74,111,124.77
74,112,125.67
74,113,126.55
74,114,121.5
74,115,112.41
74,116,109.57
74,117,128.85
74,118,124.31
74,119,118.78
74,120,133.47
74,121,110.52
74,122,129.16
74,123,119.26
74,124,99.91
74,125,107.34
74,126,109.03
74,127,97.95
74,128,116.21
74,129,109.74
74,130,110.51
74,131,108.96
74,132,101.32
74,133,97.39
74,134,105.04
74,135,109.2
74,136,122.76
74,137,120.24
75,5,136.12
75,6,131.72
75,7,124.33
75,8,123.65
75,9,137.45
75,10,140.08
75,11,147.54
75,12,150.05
75,13,138.44
75,14,140.79
75,15,172.41
75,16,164.56
75,17,161.48
75,18,144.91
75,19,156.38
75,20,165.33
75,21,166.74
75,22,170.72
75,23,219.09
75,24,147.43
75,25,145.83
75,26,135.82
75,27,166.32
75,28,188.55
75,29,199.12
75,30,161.86
75,31,182.1
75,32,165.27
75,33,156.23
75,34,145.97
75,35,160.49
75,36,137.05
75,37,130.97
75,38,152.64
75,39,138.89
75,40,172.3
75,41,168.46
75,42,197.94
75,43,203.84
75,44,182.33
75,45,160.03
75,46,181.06
75,47,154.39
75,48,167.73
75,49,160.67
75,50,172.68
75,51,183.2
75,52,149.78
75,53,151.58
75,54,160.59
75,55,177.51
75,56,174.07
75,57,173.12
75,58,178.47
75,59,160.53
75,60,131.75
75,61,136.71
75,62,138.91
75,63,165.57
75,64,160.96
75,65,159.01
75,66,150.09
75,67,156.24
75,68,151.76
75,69,156.95
75,70,143.37
75,71,160.14
75,72,143.54
75,73,136.61
75,74,140.92
75,75,143.83
75,76,150.86
75,77,143.87
75,78,138.59
75,79,154.35
75,80,190.32
75,81,184.19
75,82,148.35
75,83,162.46
75,84,139.11
75,85,143.72
75,86,138.87
75,87,147.53
75,88,167.7
76,5,174.4
76,6,191.78
76,7,177.23
76,8,183.44
76,9,192.49
76,10,190.87
76,11,172.5
76,12,166.55
76,13,182.93
76,14,156.5
76,15,171.99
76,16,179.07
76,17,180.96
76,18,182.16
76,19,197.51
76,20,167.79
76,21,198.63
76,22,187.97
76,23,174.06
76,24,176.36
76,25,178.49
76,26,174.08
76,27,167.56
76,28,183.39
76,29,171.91
76,30,164.13
76,31,171.28
76,32,160.84
76,33,166.93
76,34,170.07
76,35,161.61
76,36,200.47
76,37,194.02
76,38,204.01
76,39,219.89
76,40,203.47
76,41,200.51
76,42,189.11
76,43,206.58
76,44,188.53
76,45,163.52
76,46,159.9
76,47,156.64
76,48,152.13
76,49,154.91
76,50,149.38
76,51,187.94
76,52,164.39
76,53,190.83
76,54,178.7
76,55,172.66
76,56,165.82
76,57,157.44
76,58,155.42
76,59,156.42
76,60,161.27
76,61,170.78
76,62,164.05
76,63,162.85
76,64,162.63
76,65,165.25
76,66,165.4
76,67,169.89
76,68,153.63
76,69,149.74
76,70,153.7
76,71,148.26
76,72,154.32
76,73,176.17
76,74,178.1
76,75,168.8
76,76,144.87
76,77,130.74
76,78,143.14
76,79,132.0
76,80,137.55
76,81,149.27
76,82,133.45
76,83,131.93
76,84,142.97
76,85,138.7
76,86,168.61
76,87,141.41
76,88,141.77
76,89,142.16
76,90,159.71
76,91,142.33
76,92,142.26
76,93,142.06
76,94,159.72
76,95,143.79
76,96,150.3
76,97,138.93
76,98,136.79
76,99,130.61
76,100,139.03
76,101,133.05
76,102,131.8
76,103,126.31
76,104,137.82
76,105,127.85
76,106,117.97
76,107,142.91
76,108,134.71
76,109,137.32
76,110,135.94
76,111,137.7
76,112,123.49
76,113,139.04
76,114,118.68
76,115,130.14
76,116,122.01
76,117,134.48
76,118,127.91
76,119,131.75
76,120,134.87
76,121,149.16
76,122,139.16
76,123,149.18
76,124,149.66
76,125,127.38
76,126,158.25
76,127,139.29
76,128,140.48
76,129,147.23
76,130,143.0
76,131,119.97
76,132,96.92
76,133,97.02
76,134,125.72
76,135,116.42
76,136,89.61
76,137,91.76
76,138,88.11
76,139,91.91
76,140,81.7
76,141,111.71
76,142,113.54
76,143,95.87
76,144,81.96
76,145,99.58
76,146,88.49
76,147,86.56
76,148,82.21
76,149,78.01
76,150,74.59
76,151,73.38
76,152,69.21
76,153,73.28
76,154,82.79
76,155,80.79
76,156,88.07
76,157,83.32
76,158,84.01
76,159,74.99
76,160,72.21
76,161,63.76
76,162,57.36
76,163,57.18
76,164,59.15
76,165,61.06
76,166,58.08
76,167,56.01
76,168,55.58
76,169,51.13
76,170,47.9
76,171,53.02
76,172,48.23
76,173,49.44
76,174,51.8
76,175,50.71
76,176,54.37
76,177,47.61
76,178,51.35
76,179,51.35
76,180,46.92
76,181,48.78
76,182,44.47
76,183,42.43
76,184,45.77
76,185,43.08
76,186,41.66
76,187,39.07
76,188,34.44
76,189,34.05
76,190,31.71
76,191,31.11
76,192,30.66
76,193,27.58
76,194,26.44
76,195,25.52
76,196,26.21
76,197,24.41
76,198,22.96
76,199,24.17
76,200,24.52
76,201,17.67
76,202,15.29
76,203,15.6
76,204,13.55
76,205,11.9
77,5,156.23
77,6,173.18
77,7,177.92
77,8,196.05
77,9,187.85
77,10,202.27
77,11,201.21
77,12,221.62
77,13,179.05
77,14,199.56
77,15,156.0
77,16,154.1
77,17,186.6
77,18,190.06
77,19,198.94
77,20,194.18
77,21,180.46
77,22,196.2
77,23,170.7
77,24,165.44
77,25,182.96
77,26,161.0
77,27,159.67
77,28,182.39
77,29,189.16
77,30,190.8
77,31,190.44
77,32,182.52
77,33,184.68
77,34,153.1
77,35,142.36
77,36,168.65
77,37,176.72
77,38,178.26
77,39,178.81
77,40,181.61
77,41,184.19
77,42,189.1
77,43,221.76
77,44,194.0
77,45,191.97
77,46,181.39
77,47,171.24
77,48,158.93
77,49,149.85
77,50,149.03
77,51,177.17
77,52,182.57
77,53,169.62
77,54,177.18
77,55,214.77
77,56,238.4
77,57,214.01
77,58,225.37
77,59,190.47
77,60,177.78
77,61,172.1
77,62,156.56
77,63,156.26
77,64,143.07
77,65,155.31
77,66,164.54
77,67,174.82
77,68,166.6
77,69,175.58
77,70,176.53
77,71,165.59
77,72,172.73
77,73,164.35
77,74,145.99
77,75,189.97
77,76,145.72
77,77,132.24
77,78,142.41
77,79,143.14
77,80,141.02
77,81,133.81
77,82,162.69
77,83,171.42
77,84,160.63
77,85,164.75
77,86,137.65
77,87,142.3
77,88,145.05
77,89,144.65
77,90,145.75
77,91,150.29
77,92,152.83
77,93,144.21
77,94,159.1
77,95,170.19
77,96,166.69
77,97,153.94
77,98,136.46
77,99,166.24
77,100,152.15
77,101,141.38
77,102,135.95
77,103,136.41
77,104,130.93
77,105,120.05
77,106,129.5
77,107,137.07
77,108,136.25
77,109,135.32
77,110,165.75
77,111,138.89
77,112,144.58
77,113,140.98
77,114,140.04
77,115,123.48
77,116,138.1
77,117,129.35
77,118,163.92
77,119,154.81
77,120,158.92
77,121,153.4
77,122,149.19
77,123,140.28
77,124,151.87
77,125,139.68
77,126,144.69
77,127,144.35
77,128,153.78
77,129,136.51
77,130,143.38
77,131,140.24
77,132,130.26
77,133,128.19
77,134,123.96
77,135,121.35
77,136,131.02
77,137,125.66
77,138,147.52
77,139,165.12
77,140,153.88
77,141,139.43
77,142,137.61
77,143,121.11
77,144,98.53
77,145,88.11
77,146,99.81
77,147,96.5
77,148,79.76
77,149,95.97
77,150,87.98
77,151,66.75
77,152,75.35
77,153,77.76
77,154,62.8
77,155,67.17
77,156,63.13
77,157,66.97
77,158,50.77
77,159,55.42
77,160,47.62
77,161,42.3
77,162,38.95
78,5,193.09
78,6,185.15
78,7,171.64
78,8,173.49
78,9,178.42
78,10,185.03
78,11,184.98
78,12,183.05
78,13,183.5
78,14,181.23
78,15,173.24
78,16,173.94
78,17,206.32
78,18,190.28
78,19,208.5
78,20,203.56
78,21,184.94
78,22,185.53
78,23,190.53
78,24,177.59
78,25,187.18
78,26,187.68
78,27,179.5
78,28,185.4
78,29,196.81
78,30,185.4
78,31,176.43
78,32,194.07
78,33,190.29
78,34,179.08
78,35,179.96
78,36,168.87
78,37,174.87
78,38,181.81
78,39,186.91
78,40,186.33
78,41,158.01
78,42,187.07
78,43,180.95
78,44,178.44
78,45,186.33
78,46,182.18
78,47,183.06
78,48,193.17
78,49,190.28
78,50,197.63
78,51,195.45
78,52,188.43
78,53,188.21
78,54,181.76
78,55,185.12
78,56,180.86
78,57,187.4
78,58,178.63
78,59,181.95
78,60,186.39
78,61,178.98
78,62,174.41
78,63,178.89
78,64,178.4
78,65,178.77
78,66,173.64
78,67,186.09
78,68,174.67
78,69,214.14
78,70,220.5
78,71,220.3
78,72,223.77
79,5,162.47
79,6,183.59
79,7,147.7
79,8,149.45
79,9,163.6
79,10,182.87
79,11,172.85
79,12,189.48
79,13,164.14
79,14,179.04
79,15,197.98
79,16,182.08
79,17,159.39
79,18,166.91
79,19,164.24
79,20,164.94
79,21,161.42
79,22,177.95
79,23,164.49
79,24,183.19
79,25,179.03
79,26,135.9
79,27,140.46
79,28,156.27
79,29,152.2
79,30,161.43
79,31,162.01
79,32,173.95
79,33,171.22
79,34,186.79
79,35,176.85
79,36,170.03
79,37,164.0
79,38,163.15
79,39,164.19
79,40,162.85
79,41,179.99
79,42,184.73
79,43,196.36
79,44,185.75
79,45,173.12
79,46,173.7
79,47,158.46
79,48,187.4
79,49,170.6
79,50,170.38
79,51,164.98
79,52,170.25
79,53,158.03
79,54,166.88
79,55,142.36
79,56,146.33
79,57,145.27
79,58,155.13
79,59,178.45
79,60,168.11
79,61,162.7
79,62,151.95
79,63,129.29
79,64,124.59
79,65,134.42
79,66,137.54
79,67,134.15
79,68,130.13
79,69,157.21
79,70,149.19
79,71,163.09
79,72,143.61
79,73,139.83
79,74,140.6
79,75,142.06
79,76,133.77
79,77,150.62
79,78,129.23
79,79,130.67
79,80,128.92
79,81,139.29
79,82,148.47
79,83,148.95
79,84,148.47
79,85,158.06
79,86,153.83
79,87,145.06
79,88,124.18
79,89,133.33
79,90,142.03
79,91,125.98
79,92,132.63
79,93,161.71
79,94,154.03
79,95,153.45
79,96,160.23
79,97,152.76
79,98,153.38
79,99,157.16
79,100,149.56
79,101,167.56
80,5,149.25
80,6,153.92
80,7,142.27
80,8,136.99
80,9,122.58
80,10,131.45
80,11,139.01
80,12,138.32
80,13,124.02
80,14,121.52
80,15,163.39
80,16,150.72
80,17,134.37
80,18,144.49
80,19,149.16
80,20,129.71
80,21,134.13
80,22,149.79
80,23,130.95
80,24,135.98
80,25,129.36
80,26,151.51
80,27,156.33
80,28,176.56
80,29,160.67
80,30,179.24
80,31,153.89
80,32,142.54
80,33,133.76
80,34,134.26
80,35,127.53
80,36,132.34
80,37,125.79
80,38,119.38
80,39,138.27
80,40,139.89
80,41,143.16
80,42,156.06
80,43,151.73
80,44,149.5
80,45,162.96
80,46,144.31
80,47,122.13
80,48,120.21
80,49,126.89
80,50,121.89
80,51,130.19
80,52,129.36
80,53,131.36
80,54,141.11
80,55,144.85
80,56,125.4
80,57,135.58
80,58,136.91
80,59,153.51
80,60,164.23
80,61,128.58
80,62,133.34
80,63,143.84
80,64,137.04
80,65,140.49
80,66,140.83
80,67,141.13
80,68,151.5
80,69,139.58
80,70,150.96
80,71,130.88
80,72,137.11
80,73,138.2
80,74,140.1
80,75,154.34
80,76,138.93
80,77,142.0
80,78,111.34
80,79,114.52
80,80,142.93
80,81,133.81
80,82,147.41
80,83,127.38
80,84,150.64
80,85,146.1
80,86,117.25
80,87,130.08
80,88,129.72
80,89,139.27
80,90,133.92
80,91,145.02
80,92,135.64
80,93,130.6
80,94,125.98
80,95,115.61
80,96,128.06
80,97,111.22
80,98,109.94
80,99,122.96
80,100,129.42
80,101,113.84
80,102,114.03
80,103,110.03
80,104,113.7
80,105,97.69
80,106,106.49
80,107,103.2
80,108,125.45
80,109,99.95
80,110,90.27
80,111,96.41
80,112,102.38
80,113,105.86
80,114,100.97
80,115,121.99
80,116,105.4
80,117,103.96
80,118,91.86
80,119,111.9
80,120,97.86
80,121,94.51
80,122,108.72
80,123,103.24
80,124,103.17
80,125,108.39
80,126,92.07
80,127,102.01
80,128,98.52
80,129,100.71
80,130,99.24
80,131,113.19
80,132,103.72
80,133,84.05
81,5,147.28
81,6,142.77
81,7,134.11
81,8,132.86
81,9,135.35
81,10,147.03
81,11,148.93
81,12,142.75
81,13,131.36
81,14,145.82
81,15,136.59
81,16,145.77
81,17,151.84
81,18,152.49
81,19,136.11
81,20,146.71
81,21,138.5
81,22,147.6
81,23,131.06
81,24,145.53
81,25,150.01
81,26,147.29
81,27,130.72
81,28,131.25
81,29,140.13
81,30,140.67
81,31,129.54
81,32,152.77
81,33,144.82
81,34,146.6
81,35,143.39
81,36,145.45
81,37,124.71
81,38,118.37
81,39,125.36
81,40,126.73
81,41,150.25
81,42,138.63
81,43,118.59
81,44,132.74
81,45,137.03
81,46,128.29
81,47,115.68
81,48,127.24
81,49,124.29
81,50,134.7
81,51,137.55
81,52,150.36
81,53,128.36
81,54,130.06
81,55,118.6
81,56,118.9
81,57,120.39
81,58,127.46
81,59,117.49
81,60,123.77
81,61,113.68
81,62,104.68
81,63,134.04
81,64,138.27
81,65,148.55
81,66,152.78
81,67,141.38
81,68,138.56
81,69,139.72
81,70,138.18
81,71,114.19
81,72,123.99
81,73,125.32
81,74,128.12
81,75,130.88
81,76,121.65
81,77,114.47
81,78,133.5
81,79,125.52
81,80,136.37
81,81,131.69
81,82,140.1
81,83,131.41
81,84,111.85
81,85,117.5
81,86,131.21
81,87,120.3
81,88,135.75
81,89,148.66
81,90,133.13
81,91,149.4
81,92,146.95
81,93,146.09
81,94,128.77
81,95,123.14
81,96,141.47
81,97,110.48
81,98,95.25
81,99,100.63
81,100,92.82
81,101,132.0
81,102,89.74
81,103,104.78
81,104,90.99
81,105,93.59
81,106,88.98
81,107,89.43
81,108,99.44
81,109,94.47
81,110,105.41
81,111,123.99
81,112,129.73
81,113,109.95
81,114,123.18
81,115,124.95
81,116,105.44
81,117,113.34
81,118,96.3
81,119,105.43
81,120,101.01
81,121,89.21
81,122,85.43
81,123,81.12
81,124,85.52
81,125,79.84
81,126,98.31
81,127,76.64
81,128,79.0
81,129,72.81
81,130,81.51
81,131,81.2
81,132,83.99
81,133,84.31
81,134,81.89
81,135,93.55
81,136,111.84
81,137,84.37
81,138,81.23
81,139,82.58
81,140,65.88
81,141,70.9
81,142,71.48
81,143,82.37
81,144,73.87
81,145,82.32
81,146,80.23
81,147,73.21
81,148,75.64
81,149,73.72
81,150,83.73
81,151,67.75
81,152,67.7
81,153,62.94
81,154,72.53
81,155,81.2
81,156,86.46
81,157,70.29
81,158,71.4
81,159,79.69
81,160,68.94
81,161,66.82
81,162,78.14
81,163,73.46
81,164,69.65
81,165,59.27
81,166,66.29
81,167,59.62
81,168,62.17
81,169,61.96
81,170,59.1
81,171,58.64
81,172,56.57
81,173,57.51
81,174,57.63
81,175,57.09
81,176,65.57
81,177,61.81
81,178,59.5
81,179,58.81
81,180,58.92
81,181,55.92
81,182,56.01
81,183,48.53
81,184,44.62
81,185,41.83
81,186,42.31
81,187,38.81
81,188,37.49
81,189,41.02
81,190,40.69
81,191,35.6
81,192,34.02
81,193,34.52
81,194,29.67
81,195,30.48
81,196,31.83
81,197,27.95
81,198,32.16
81,199,31.32
81,200,26.3
81,201,28.18
81,202,20.8
81,203,20.33
81,204,21.73
81,205,21.38
81,206,17.35
81,207,18.05
81,208,16.4
81,209,11.77
81,210,10.14
81,211,9.01
81,212,7.31
81,213,6.56
82,5,150.38
82,6,136.2
82,7,150.17
82,8,156.84
82,9,159.74
82,10,161.27
82,11,145.89
82,12,156.19
82,13,147.3
82,14,149.55
82,15,147.97
82,16,138.54
82,17,133.08
82,18,141.65
82,19,141.32
82,20,145.83
82,21,158.87
82,22,132.77
82,23,139.09
82,24,143.8
82,25,129.26
82,26,145.87
82,27,150.06
82,28,137.75
82,29,131.52
82,30,127.46
82,31,130.19
82,32,138.54
82,33,132.31
82,34,142.04
82,35,139.75
82,36,129.67
82,37,129.19
82,38,117.1
82,39,122.33
82,40,126.9
82,41,128.39
82,42,148.95
82,43,122.86
82,44,121.22
82,45,131.05
82,46,134.04
82,47,127.21
82,48,135.48
82,49,157.7
82,50,130.25
82,51,117.66
82,52,126.32
82,53,101.45
82,54,101.07
82,55,131.09
82,56,136.51
82,57,126.88
82,58,142.55
82,59,135.31
82,60,128.13
82,61,142.26
82,62,118.02
82,63,128.51
82,64,141.52
82,65,131.41
82,66,128.45
82,67,124.68
82,68,126.09
82,69,133.29
82,70,138.79
82,71,140.79
82,72,132.93
82,73,124.29
82,74,147.25
82,75,145.71
82,76,122.97
82,77,129.13
82,78,142.6
82,79,150.86
82,80,131.41
82,81,108.49
82,82,116.9
82,83,102.02
82,84,142.42
82,85,176.11
82,86,160.16
82,87,151.35
82,88,145.16
82,89,145.43
82,90,141.92
82,91,133.84
82,92,132.51
82,93,148.39
82,94,145.26
82,95,130.65
82,96,131.53
82,97,128.14
82,98,133.28
82,99,125.97
82,100,122.03
82,101,163.31
82,102,152.9
82,103,153.57
82,104,153.11
82,105,103.34
82,106,105.1
82,107,115.78
82,108,97.22
82,109,108.76
82,110,98.14
82,111,93.62
82,112,101.53
82,113,104.49
82,114,105.9
82,115,105.78
82,116,98.45
82,117,98.41
82,118,114.9
82,119,119.15
82,120,109.85
82,121,124.41
82,122,125.0
82,123,99.56
82,124,126.17
82,125,111.72
82,126,115.88
82,127,114.5
82,128,117.32
82,129,119.8
82,130,111.3
82,131,102.03
82,132,97.58
82,133,93.27
82,134,80.2
82,135,100.38
82,136,108.95
82,137,99.63
82,138,82.73
82,139,71.13
82,140,61.06
82,141,59.27
82,142,53.68
82,143,75.03
82,144,74.59
82,145,52.37
82,146,52.09
82,147,55.08
82,148,46.39
82,149,43.47
82,150,34.54
82,151,34.78
82,152,37.19
82,153,33.08
82,154,28.87
82,155,24.93
82,156,27.63
82,157,22.71
82,158,25.05
82,159,21.73
82,160,15.66
82,161,14.2
82,162,13.04
83,5,167.25
83,6,166.24
83,7,158.62
83,8,158.52
83,9,168.1
83,10,171.63
83,11,167.15
83,12,158.57
83,13,170.74
83,14,142.55
83,15,169.61
83,16,131.61
83,17,143.68
83,18,149.54
83,19,166.25
83,20,143.13
83,21,151.22
83,22,159.11
83,23,141.96
83,24,154.74
83,25,185.2
83,26,188.38
83,27,196.16
83,28,160.17
83,29,179.41
83,30,146.13
83,31,134.59
83,32,134.51
83,33,136.29
83,34,138.57
83,35,141.73
83,36,138.54
83,37,152.29
83,38,153.17
83,39,157.53
83,40,161.46
83,41,154.44
83,42,134.28
83,43,152.11
83,44,153.55
83,45,178.23
83,46,168.56
83,47,163.48
83,48,179.5
83,49,168.08
83,50,134.35
83,51,152.22
83,52,176.05
83,53,168.34
83,54,175.82
83,55,145.93
